COMPOUND_ID,SMILES,pIC50,source,MW,LogP,HBD,HBA,TPSA,RotBonds
AfroDb.454,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc(O)c12,,AfroDb,448.1,-0.24,7,11,190.28,4
AfroDb.455,COc1cc2ccc(=O)oc2cc1O,,AfroDb,192.04,1.51,1,4,59.67,1
AfroDb.456,COc1cc(/C=C/C(=O)O)ccc1C,,AfroDb,192.08,2.1,1,2,46.53,3
AfroDb.458,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,,AfroDb,272.07,2.51,3,5,86.99,1
AfroDb.459,COc1ccc([C@H]2CC(=O)c3c(O)cc(OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)cc3O2)cc1,,AfroDb,448.14,0.13,5,10,162.98,9
AfroDb.461,O=c1cc(-c2ccc(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2)oc2cc(O)cc(O)c12,,AfroDb,432.11,0.09,7,10,181.05,3
AfroDb.464,O=c1cc(-c2ccc(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2)oc2c(O)c(O)cc(O)c12,,AfroDb,448.1,-0.2,8,11,201.28,3
AfroDb.466,COc1cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)c3o2)cc(OC)c1O,,AfroDb,508.12,-0.23,7,13,208.74,6
AfroDb.467,COc1cc(-c2cc(=O)c3c(O)ccc(O)c3o2)cc(OC)c1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,,AfroDb,492.13,0.07,6,12,188.51,6
AfroDb.468,O=c1c(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,AfroDb,464.1,-0.54,8,12,210.51,4
AfroDb.469,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,,AfroDb,346.07,2.3,4,8,129.59,3
AfroDb.474,CCCC[C@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC,,AfroDb,390.28,6.43,0,4,52.6,14
AfroDb.475,OCc1ccccc1O,,AfroDb,124.05,0.88,2,2,40.46,1
AfroDb.476,COC(=O)[C@@]1(O)C=CCCC1=O,,AfroDb,170.06,-0.19,1,4,63.6,1
AfroDb.477,Oc1ccccc1O,,AfroDb,110.04,1.1,2,2,40.46,0
AfroDb.478,CCCOC(C)=O,,AfroDb,102.07,0.96,0,2,26.3,2
AfroDb.479,C=C1[C@@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@@]13C[C@@H]1C[C@@]2(C)[C@@H](CC(=O)OC)C(C)(C)C1=O,,AfroDb,468.25,5.43,0,6,82.81,3
AfroDb.480,C=C1[C@@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@@]13C[C@@H]1C[C@@]2(C)[C@@H]([C@H](O)C(=O)OC)C(C)(C)C1=O,,AfroDb,484.25,4.4,1,7,103.04,3
AfroDb.481,COC(=O)[C@H]1C[C@@H](O)C(C)(C)[C@H]2C[C@@H](C(=O)OC)[C@]3(C)[C@@H](CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]534)[C@@]12C,,AfroDb,544.27,3.83,1,9,124.8,3
AfroDb.482,COC(=O)[C@H]1C[C@@H](O)C(C)(C)[C@H]2C[C@@H](O)[C@]3(C)[C@@H](CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]534)[C@@]12C,,AfroDb,502.26,3.4,2,8,118.73,2
AfroDb.483,CC1(C)[C@H](O)C[C@H](O)[C@@]2(C)[C@@H]1C[C@@H](O)[C@]1(C)[C@H]2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]312,,AfroDb,460.25,2.98,3,7,112.66,1
AfroDb.484,CC1(C)C(=O)C=C[C@@]2(C)[C@@H]1CC(=O)[C@]1(C)[C@H]2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@@]321,,AfroDb,438.2,4.2,0,6,86.11,1
AfroDb.485,COC(=O)[C@H](O)[C@H]1C(C)(C)C[C@@H]2C=C3[C@@H]4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,,AfroDb,470.23,4.01,1,7,103.04,3
AfroDb.495,C[C@@H]1CC[C@@]23OC(=O)[C@@]2(C)CCC[C@]3(C)[C@@]1(O)CCc1ccoc1,,AfroDb,332.2,3.87,1,4,59.67,3
AfroDb.496,C[C@@H]1C[C@@H](O)[C@H]2[C@@](C)(CO)CCC[C@]2(C)[C@@]1(O)CCc1ccoc1,,AfroDb,336.23,3.15,3,4,73.83,4
AfroDb.497,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)[C@@H]4CC[C@H]5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@]3(C)[C@H]2C1,,AfroDb,468.32,6.95,1,4,63.6,1
AfroDb.498,CO[C@H]1C=CC2=CCN3CCc4cc5c(cc4[C@]23C1)OCO5,,AfroDb,297.14,2.38,0,4,30.93,1
AfroDb.499,COc1cc2c(cc1O)CCN1CC=C3C=C[C@H](OC)C[C@]321,,AfroDb,299.15,2.37,1,4,41.93,2
AfroDb.500,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)C=CC1=CCN3CC2,,AfroDb,313.17,2.67,0,4,30.93,3
AfroDb.501,CO[C@H]1C=CC2=CC(=O)N3CCc4cc5c(cc4[C@]23C1)OCO5,,AfroDb,311.12,1.91,0,4,48.0,1
AfroDb.502,COc1cc2c(cc1O)[C@@H](OC)CN1CC=C3C=C[C@H](OC)C[C@]321,,AfroDb,329.16,2.51,1,5,51.16,3
AfroDb.503,COc1c(O)cc([C@H](O)Cc2ccccc2)cc1O,,AfroDb,260.1,2.38,3,4,69.92,4
AfroDb.504,COc1ccc(O)c(-c2coc3cc4c(c(O)c3c2=O)OCO4)c1,,AfroDb,328.06,2.61,2,7,98.36,2
AfroDb.505,C=C(C)[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,,AfroDb,456.36,7.09,2,2,57.53,2
AfroDb.506,C=C(C)[C@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,,AfroDb,424.37,8.23,0,1,17.07,1
AfroDb.507,C=C(C)[C@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@@H](CC(=O)O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,,AfroDb,468.4,8.75,1,1,37.3,3
AfroDb.508,O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3[C@H](O)[C@@H](O)[C@H](CO)O[C@H]3O)c(O)cc(O)c12,,AfroDb,432.11,0.09,7,10,181.05,3
AfroDb.509,COc1c2c(cc(O)c1-c1cc(-c3cc(-c4c(O)cc(O)c5c4C[C@@H](C)N[C@@H]5C)c4cc(C)cc(OC)c4c3O)c(O)c3ccc(C)cc13)C[C@H](C)N=C2C,,AfroDb,738.33,9.5,6,9,144.0,5
AfroDb.510,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)c(C)cc(O)c12,,AfroDb,393.19,4.84,4,5,81.95,2
AfroDb.512,COC(=O)/C(=C\C[C@@H]1[C@]2(CC[C@H]3C(C)(C)CCC[C@]13C)CO2)[C@H]1CO1,,AfroDb,348.23,3.89,0,4,51.36,4
AfroDb.513,CC1(C)[C@@H](O)CC[C@]2(C)[C@H](C/C=C3\C(=O)OC[C@@H]3O)[C@]3(CC[C@@H]12)CO3,,AfroDb,350.21,2.2,2,5,79.29,2
AfroDb.514,CC1(C)[C@@H](O)CC[C@]2(C)[C@H](C/C=C3\C(=O)OC[C@@H]3O)[C@@]3(CO3)C[C@H](O)[C@@H]12,,AfroDb,366.2,1.17,3,6,99.52,2
AfroDb.515,COC(=O)/C(=C\C[C@@H]1[C@]2(CC[C@H]3C(C)(C)[C@@H](O)CC[C@]13C)CO2)[C@H]1CO1,,AfroDb,364.22,2.86,1,5,71.59,4
AfroDb.516,C=CCC[C@](C)(O)/C=C(\C)CCC=C(C)C,,AfroDb,222.2,4.4,1,1,20.23,7
AfroDb.517,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)c(C)cc(OC)c12,,AfroDb,407.21,5.15,3,5,70.95,3
AfroDb.518,C=C1CC[C@@]2(C)C(C)(C)CCC[C@]2(C)[C@H]1[C@@H]1C=C(C=O)C[C@H](O)OO1,,AfroDb,348.23,4.34,1,4,55.76,2
AfroDb.519,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C=O)[C@@H](O)CC(C=O)=CC[C@@H]21,,AfroDb,318.22,3.69,1,3,54.37,2
AfroDb.520,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C=O)[C@H](O)CC(C=O)=CC[C@@H]21,,AfroDb,318.22,3.69,1,3,54.37,2
AfroDb.521,CC1(C)CCC[C@]2(C)[C@H](C/C=C3\CCOC3=O)[C@]3(CC[C@@H]12)CO3,,AfroDb,318.22,4.26,0,3,38.83,2
AfroDb.522,CC1(C)CCC[C@]2(C)[C@@H](CC/C=C(\C=O)CC=O)[C@]3(CC[C@]12C)CO3,,AfroDb,346.25,4.88,0,3,46.67,6
AfroDb.523,C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC=C(C=O)C=O,,AfroDb,288.21,4.5,0,2,34.14,4
AfroDb.524,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N(C)[C@@H]4C)c(C)cc(O)c12,,AfroDb,407.21,5.19,3,5,73.16,2
AfroDb.525,CC(C)/C=C/C(=O)[C@@H](O)[C@H]1[C@@H](C)C[C@@H]2[C@]1(C)CC(=O)[C@@]1(C)[C@@H]3C[C@H](O)C(=O)C(C)(C)C3=CC[C@@]21C,,AfroDb,484.32,4.7,2,5,91.67,4
AfroDb.526,CC1(C)[C@H](O)CC[C@]2(C)C3=C(CC[C@H]12)[C@@]1(C)CC[C@@]2(C)CC[C@](C)(C(=O)O)C[C@H]2[C@]1(C)CC3,,AfroDb,456.36,7.38,2,2,57.53,1
AfroDb.527,C/C(=C\CO)[C@H]1C[C@@H]2C(C)(C)C(=O)C=C[C@]2(C)OO1,,AfroDb,266.15,2.19,1,4,55.76,2
AfroDb.528,COc1ccc2c(c1OC)[C@H](CC(C)=O)N(C)c1c-2ccc2cc(O)c(O)cc12,,AfroDb,393.16,4.41,2,6,79.23,4
AfroDb.529,C=CC(C)(C)c1c(O)c(O)cc2ccc3c(c12)N(C)[C@@H](CC(C)=O)c1c-3ccc(OC)c1OC,,AfroDb,461.22,5.87,2,6,79.23,6
AfroDb.530,COc1cc(OC)c(-c2c(C)cc(OC)c3c(OC)cc(C)cc23)c2c1C(C)=N[C@@H](C)C2,,AfroDb,433.23,5.91,0,5,49.28,5
AfroDb.531,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)cc3c(=O)c2c1O,,AfroDb,328.09,3.28,4,6,111.13,2
AfroDb.532,CC(=O)OC1=C[C@H](COC(=O)c2ccccc2)OC(=O)C=C1,,AfroDb,302.08,1.77,0,6,78.9,4
AfroDb.533,CC(C)=CCC/C=C/C[C@@H]1C[C@]2(C/C=C/CCC=C(C)C)C(=O)[C@@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)C1(C)C,,AfroDb,642.39,10.0,3,6,111.9,14
AfroDb.534,C=C(C)[C@H](CC=C(C)C)CC[C@]12C[C@@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O,,AfroDb,616.38,9.3,3,6,111.9,12
AfroDb.535,COc1cc(OC)c2c(c1-c1c(C)cc(OC)c3c(OC)cc(C)cc13)C[C@H](C)N[C@@H]2C,,AfroDb,435.24,5.75,1,5,48.95,5
AfroDb.536,C=C(C)CC[C@@H](CC[C@]12C[C@@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O)C(=C)C,,AfroDb,616.38,9.3,3,6,111.9,13
AfroDb.537,COc1cc2c3c(c1O)Oc1ccc(cc1)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@H]3N(C)CC2)CCN1C,,AfroDb,594.27,6.56,2,8,83.86,2
AfroDb.538,COc1cc2c3c(c1O)Oc1ccc(cc1)C[C@@H]1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)C[C@H]3N(C)CC2)CCN1C,,AfroDb,608.29,6.86,1,8,72.86,3
AfroDb.540,COc1c2cc3c(cc2nc2occc12)OCO3,,AfroDb,243.05,2.72,0,5,53.72,1
AfroDb.541,COc1cc2nc3occc3c(OC)c2cc1OC,,AfroDb,259.08,3.01,0,5,53.72,3
AfroDb.542,CC1(C)Oc2[nH]c3ccccc3c(=O)c2C[C@H]1O,,AfroDb,245.11,1.6,2,3,62.32,0
AfroDb.543,CC(C)(O)[C@H](O)COc1ccc(-c2coc(-c3cccnc3)n2)cc1,,AfroDb,340.14,2.91,2,6,88.61,6
AfroDb.544,COc1cc(C)c(-c2c(O)cc(O)c3c2C[C@H](C)N(C)[C@@H]3C)c2cccc(O)c12,,AfroDb,393.19,4.88,3,5,73.16,2
AfroDb.545,COc1cc(O)c2c(c1-c1c(C)cc(OC)c3c(OC)cccc13)C[C@H](C)N(C)[C@@H]2C,,AfroDb,421.23,5.48,1,5,51.16,4
AfroDb.546,COc1cc(O)c(-c2c(C)cc(OC)c3c(OC)cccc23)c2c1[C@@H](C)N(C)[C@H](C)C2,,AfroDb,421.23,5.48,1,5,51.16,4
AfroDb.547,COc1cc(OC)c2c(OC)cccc2c1-c1c(O)cc2c(c1OC)[C@@H](C)N(C)[C@H](C)C2,,AfroDb,437.22,5.18,1,6,60.39,5
AfroDb.549,COc1c2c(cc(O)c1-c1ccc(O)c3c(OC)cc(C)cc13)C[C@@H](C)N=C2C,,AfroDb,391.18,5.0,2,5,71.28,3
AfroDb.551,COc1cc(O)c(-c2ccc(OC)c3c(O)cc(C)cc23)c2c1C(C)=N[C@@H](C)C2,,AfroDb,391.18,5.0,2,5,71.28,3
AfroDb.552,COc1ccc2c(c1O)C(=O)C(O)=C(C)C2=O,,AfroDb,234.05,1.61,2,5,83.83,1
AfroDb.553,COc1ccc2c(c1OC)C(=O)C(O)=C(C)C2=O,,AfroDb,248.07,1.91,1,5,72.83,2
AfroDb.554,COc1cc(O)c2c(c1OC)C(=O)C(O)=C(C)C2=O,,AfroDb,264.06,1.62,2,6,93.06,2
AfroDb.555,C[C@@H]1C(=O)c2c(O)c3c(c(O)c2C(=O)[C@H]1O)OCO3,,AfroDb,266.04,0.2,3,7,113.29,0
AfroDb.556,COc1c2c(cc3c1C(=O)[C@@H](O)[C@H](C)C3=O)OCO2,,AfroDb,264.06,0.8,1,6,82.06,1
AfroDb.557,COc1cccc2cc(C)c(-c3ccc4c(c3O)[C@@H](C)N[C@H](C)C4)c(O)c12,,AfroDb,363.18,4.83,3,4,61.72,2
AfroDb.558,C/C=C1\CN2[C@@H]3CC[C@H]1[C@H]1n4ccc(=O)c5cccc(c54)[C@@]31C[C@]2(C)[C@]1(C)C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N(C1=O)[C@@]25[C@@H]3[C@H]46,,AfroDb,664.34,5.47,0,6,58.02,1
AfroDb.559,C=C(CCO)C(=O)[C@@H]1C[C@@H]2C(=C)C(=O)O[C@@H]2/C=C(\C=O)CC/C=C/1C,,AfroDb,344.16,2.46,1,5,80.67,5
AfroDb.560,C[C@H]1C(=O)[C@H](O)C[C@@]2(C)[C@]3(C)CC[C@@]4(C)[C@H]5CC(C)(C)CC[C@@H]5[C@@H](CO)C[C@]4(C)[C@@]3(C)CC[C@]12C,,AfroDb,486.41,7.04,2,3,57.53,1
AfroDb.561,CC(=O)OC1=C[C@H](COC(=O)Cc2ccccc2)OC(=O)C=C1,,AfroDb,316.09,1.7,0,6,78.9,5
AfroDb.562,C=C(C)[C@H]1CC[C@]2(C)[C@@]3(C)CC[C@@H]4[C@@]5(CO)CC[C@@H](O)[C@@](C)(C(=O)O)[C@@]5(C)[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]12C,,AfroDb,530.4,6.2,4,4,97.99,3
AfroDb.563,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(C)(C)C(=O)C(O)=C[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,AfroDb,454.38,8.53,1,2,37.3,5
AfroDb.564,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)C(=CC[C@@H]4[C@H]5C[C@H]([C@H](C)CC[C@@H](CC)C(C)C)C[C@@]5(C)CC[C@H]43)C2)[C@H](O)[C@@H](O)[C@@H]1O,,AfroDb,1193.09,22.41,3,7,105.45,51
AfroDb.565,C=C1[C@@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1CC(=O)C(C)(C)[C@@H](CC(=O)OC)[C@]12C,,AfroDb,470.23,4.56,0,7,92.04,3
AfroDb.566,CC(=O)O[C@@H]1C[C@@]2(C)C(C)(C)C(=O)CC[C@]2(C)[C@@]2(C)CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]43[C@]12C,,AfroDb,512.28,5.56,0,7,95.34,2
AfroDb.567,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)NC4)cc(-c3cc(-c4c(O)cc(O)c5c4C[C@H](C)C[C@H]5C)c4cc(C)cc(OC)c4c3O)c(O)c12,,AfroDb,741.33,9.58,7,9,151.87,5
AfroDb.568,COC(=O)[C@H]1C[C@@H](C(=O)OC)C(C)(C)[C@H]2C[C@@H](O)[C@]3(C)[C@H](CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@@H]5O[C@]534)[C@@]12C,,AfroDb,544.27,3.83,1,9,124.8,3
AfroDb.569,COC(=O)[C@@H]1C[C@H](O)[C@@]2(C)[C@H](C[C@@H](C(=O)OC)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@]432)C1(C)C,,AfroDb,544.27,3.83,1,9,124.8,3
AfroDb.570,COC(=O)C(C(=O)OC)[C@H]1C(C)(C)[C@H](O)[C@@H]2C(=O)[C@@]1(C)[C@@H]1CC[C@]3(C)C(=C21)CC(=O)O[C@H]3c1ccoc1,,AfroDb,514.22,3.16,1,9,129.34,4
AfroDb.571,CC(=O)O[C@H]1C[C@@H]2C(C)(C)OC(=O)C=C[C@]2(C)[C@H]2[C@H](O)C[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]43[C@]12C,,AfroDb,514.22,3.26,1,9,124.8,2
AfroDb.572,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,,AfroDb,354.35,8.28,1,1,37.3,21
AfroDb.573,CC(C)(O)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CCC(=O)C(C)(C)[C@H]3CC[C@]21C,,AfroDb,442.38,7.43,1,2,37.3,1
AfroDb.574,C=C(CC[C@H](C)[C@H]1CC[C@]2(C)C[C@@H]3CC[C@@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35C[C@@]12C)C(C)C,,AfroDb,440.4,8.41,1,1,20.23,5
AfroDb.576,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)cc(-c3cc(-c4c(O)c(O)cc5c4C[C@@H](C)N[C@@H]5C)c4cc(C)cc(OC)c4c3O)c(O)c12,,AfroDb,756.34,9.05,8,10,163.9,5
AfroDb.579,CC(C)=CCC/C(C)=C/COc1cc(O)c2c(c1)[C@@H]([C@H]1c3cc(C)cc(O)c3C(=O)c3c1cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)c1cc(C)cc(O)c1C2=O,,AfroDb,782.38,11.19,5,8,144.52,12
AfroDb.580,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)c1c(O)cc(C)cc1[C@@H]2[C@H]1c2cc(C)cc(O)c2C(=O)c2c1cc(O)c(C/C=C(\C)CCC=C(C)C)c2O,,AfroDb,782.38,11.06,6,8,155.52,11
AfroDb.582,COc1cc(C)cc2c(C3=C(O)C=C(O)[C@@H]4[C@@H]3C[C@@H](C)N[C@@H]4C)cc(-c3cc(-c4c(O)c(O)cc5c4C[C@@H](C)N[C@@H]5C)c4cc(C)cc(OC)c4c3O)c(O)c12,,AfroDb,758.36,9.11,8,10,163.9,5
AfroDb.585,CC(C)=CCCc1c(C)c(CCC=C(C)C)c2cc3c(c(O)c2c1O)C(=O)C=C(O)[C@H]3CCC=C(C)C,,AfroDb,502.31,8.83,3,4,77.76,9
AfroDb.586,CC(C)=CCCc1c(C)cc(O)c2c(O)c3c(cc12)[C@H](CCC=C(C)C)C(O)=CC3=O,,AfroDb,420.23,6.93,3,4,77.76,6
AfroDb.587,C/C=C/CC1(C/C=C/C)C(=O)C(O)=Cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c21,,AfroDb,436.19,5.36,3,6,107.97,6
AfroDb.588,COc1c(O)cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,,AfroDb,408.16,5.06,2,6,89.13,3
AfroDb.589,CC(C)=CCc1c(O)c2c(c3c(=O)c4c(O)c5c(cc4oc13)OC(C)(C)C=C5)C=CC(C)(C)O2,,AfroDb,460.19,6.23,2,6,89.13,2
AfroDb.590,COc1c(O)cc2oc3cc(O)cc(O)c3c(=O)c2c1CC=C(C)C,,AfroDb,342.11,3.58,3,6,100.13,3
AfroDb.591,CC(C)=CCC/C(C)=C/Cc1c(O)c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c12,,AfroDb,464.22,6.51,4,6,111.13,7
AfroDb.592,CO[C@@H]1C(O)=Cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2[C@H]1CC=C(C)C,,AfroDb,412.19,5.08,3,6,100.13,5
AfroDb.593,COc1cc(C)cc2c(C3=C(O)C=C(O)[C@@H]4[C@@H]3C[C@@H](C)N(C)[C@@H]4C)cc(-c3cc(-c4c(O)c(O)cc5c4C[C@@H](C)N[C@H]5C)c4cc(C)cc(OC)c4c3O)c(O)c12,,AfroDb,772.37,9.45,7,10,155.11,5
AfroDb.594,COc1cc2c(=O)c3c(O)c4c(c(CC=C(C)C)c3oc2c(O)c1OC)OC(C)(C)C=C4,,AfroDb,438.17,5.07,2,7,98.36,4
AfroDb.595,COc1cc2c(=O)c3c(O)c(CC=C(C)C)c4c(c3oc2c(O)c1OC)C=CC(C)(C)C4,,AfroDb,436.19,5.48,2,6,89.13,4
AfroDb.596,COc1cc2c(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3oc2c(O)c1OC,,AfroDb,440.18,5.1,3,7,109.36,6
AfroDb.597,COc1c(O)cc2oc3cc(O)c(CCC(C)(C)O)c(O)c3c(=O)c2c1CC=C(C)C,,AfroDb,428.18,4.28,4,7,120.36,6
AfroDb.598,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,,AfroDb,410.17,5.09,3,6,100.13,5
AfroDb.599,CC(C)=CCc1c(O)c(O)c(CC=C(C)C)c2c(=O)c3c(O)c(CCC(C)(C)O)c(O)cc3oc12,,AfroDb,482.23,5.49,5,7,131.36,7
AfroDb.600,COc1cc(C)cc2c(C3=C(O)C=C(O)[C@@H]4[C@@H]3C[C@@H](C)N[C@@H]4C)cc(-c3cc(-c4c(O)c(O)cc5c4C[C@@H](C)N=C5C)c4cc(C)cc(OC)c4c3O)c(O)c12,,AfroDb,756.34,9.26,7,10,164.23,5
AfroDb.601,CC(C)CNC(=O)/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2,,AfroDb,383.25,5.65,1,3,47.56,12
AfroDb.602,CC(C)=CCc1ccc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1O)O2,,AfroDb,340.13,4.02,3,5,86.99,3
AfroDb.603,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1c(O)cc(O)cc1O)O2,,AfroDb,440.18,4.94,5,7,127.45,5
AfroDb.604,C=C1C(=O)O[C@@H]2/C=C(\C)C(=O)/C=C\[C@@](C)(O)C[C@@H](OC(=O)C(C)C)[C@@H]12,,AfroDb,348.16,1.88,1,6,89.9,2
AfroDb.606,CC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C(C)=O)c2O)c(C)c1O,,AfroDb,372.12,3.35,3,7,121.13,4
AfroDb.607,COc1cccc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)c(C)cc(O)c12,,AfroDb,379.18,4.54,4,5,81.95,2
AfroDb.608,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H]2C=CO[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H]2[C@]2(CO)O[C@H]12,,AfroDb,508.16,-1.62,6,12,187.9,7
AfroDb.609,CC(C)[C@@](C)(O)[C@@H]1C2=CC[C@@H]3[C@@]4(C)C[C@H](O)[C@H](O)C(C)(C)[C@H]4CC[C@@]3(C)[C@]2(C)CC[C@]1(C)C(=O)O,,AfroDb,490.37,5.42,4,4,97.99,3
AfroDb.611,COc1cc2c3c(c1OC)OOc1cccc4c1[C@H](Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]3NCC2)NCC4,,AfroDb,566.24,5.75,3,8,90.44,2
AfroDb.612,CCCCCCCCCCCCCCC[C@H](CC)CCC,,AfroDb,296.34,8.29,0,0,0.0,17
AfroDb.613,C=C1CC[C@@]2(C(C)=O)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,,AfroDb,432.27,6.73,1,3,54.37,1
AfroDb.614,C=C/C(C)=C/C(=O)[C@@H]1OC1(C)C,,AfroDb,166.1,1.87,0,2,29.6,3
AfroDb.615,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(CO)CC[C@@]3(C)CC[C@]12C,,AfroDb,436.3,6.61,2,3,57.53,1
AfroDb.616,C=CC(=C)CC(=O)C=C(C)C,,AfroDb,150.1,2.65,0,1,17.07,4
AfroDb.617,O[C@@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4,,AfroDb,287.12,0.75,2,5,62.16,0
AfroDb.618,CC1=CC(=O)C(=C(C)C)CC1,,AfroDb,150.1,2.63,0,1,17.07,0
AfroDb.619,CC1(C)C(=O)C=C[C@@]2(C)OO[C@H](CCO)C[C@H]12,,AfroDb,240.14,1.63,1,4,55.76,2
